# LS220 with Mdot = 1e-6
# eps       mAp [MeV]   r [cm]      t_stop [s]  efficiency
1.00000e-11 1.69345e+01 9.08402e+13 2.46918e+03 5.59296e-04
1.00000e-11 1.69345e+01 1.05464e+14 2.86586e+03 4.58202e-04
1.00000e-11 1.69345e+01 1.22443e+14 3.30056e+03 3.72417e-04
1.00000e-11 1.69345e+01 1.42154e+14 3.83733e+03 3.05139e-04
1.00000e-11 1.69345e+01 1.65039e+14 4.46719e+03 2.50453e-04
1.00000e-11 1.69345e+01 1.91608e+14 5.13879e+03 2.03511e-04
1.00000e-11 1.69345e+01 2.22454e+14 5.97807e+03 1.66883e-04
1.00000e-11 1.69345e+01 2.58266e+14 6.99078e+03 1.37558e-04
1.00000e-11 1.69345e+01 2.99844e+14 8.04158e+03 1.12064e-04
1.00000e-11 1.69345e+01 3.48114e+14 9.36744e+03 9.21990e-05
1.00000e-11 1.69345e+01 4.04156e+14 1.10186e+04 7.65182e-05
1.00000e-11 1.69345e+01 4.69219e+14 1.27094e+04 6.28047e-05
1.00000e-11 1.69345e+01 5.44757e+14 1.48457e+04 5.20521e-05
1.00000e-11 1.69345e+01 6.32456e+14 1.75684e+04 4.36081e-05
1.00000e-11 1.69345e+01 7.34272e+14 2.03705e+04 3.62648e-05
1.00000e-11 1.69345e+01 8.52480e+14 2.38622e+04 3.03972e-05
1.00000e-11 1.69345e+01 9.89717e+14 2.82603e+04 2.57071e-05
1.00000e-11 1.69345e+01 1.14905e+15 3.29489e+04 2.16973e-05
1.00000e-11 1.69345e+01 1.33403e+15 3.85732e+04 1.83846e-05
1.00000e-11 1.69345e+01 1.54879e+15 4.54403e+04 1.56584e-05
1.00000e-11 1.69345e+01 1.79812e+15 5.30010e+04 1.33481e-05
1.00000e-11 1.69345e+01 2.08760e+15 6.17855e+04 1.13916e-05
1.00000e-11 1.69345e+01 2.42367e+15 7.21825e+04 9.73893e-06
1.00000e-11 1.69345e+01 2.81385e+15 8.39793e+04 8.34615e-06
1.00000e-11 1.69345e+01 3.26684e+15 9.75662e+04 7.15728e-06
1.00000e-11 1.69345e+01 3.79275e+15 1.13395e+05 6.13910e-06
1.00000e-11 1.69345e+01 4.40334e+15 1.31691e+05 5.27641e-06
1.00000e-11 1.69345e+01 5.11221e+15 1.52870e+05 4.53918e-06
1.00000e-11 1.69345e+01 5.93521e+15 1.77458e+05 3.90472e-06
1.00000e-11 1.69345e+01 6.89069e+15 1.00000e+01 8.03865e-60
1.00000e-11 1.69345e+01 8.00000e+15 1.00000e+01 1.10358e-150
1.00000e-11 1.91982e+01 5.00000e+13 1.36262e+03 1.17978e-03
1.00000e-11 1.91982e+01 5.80493e+13 1.58416e+03 9.72123e-04
1.00000e-11 1.91982e+01 6.73944e+13 1.83507e+03 7.97588e-04
1.00000e-11 1.91982e+01 7.82440e+13 2.11559e+03 6.50196e-04
1.00000e-11 1.91982e+01 9.08402e+13 2.46013e+03 5.33913e-04
1.00000e-11 1.91982e+01 1.05464e+14 2.85589e+03 4.37688e-04
1.00000e-11 1.91982e+01 1.22443e+14 3.28565e+03 3.55577e-04
1.00000e-11 1.91982e+01 1.42154e+14 3.82174e+03 2.91428e-04
1.00000e-11 1.91982e+01 1.65039e+14 4.45272e+03 2.39292e-04
1.00000e-11 1.91982e+01 1.91608e+14 5.11596e+03 1.94223e-04
1.00000e-11 1.91982e+01 2.22454e+14 5.95573e+03 1.59258e-04
1.00000e-11 1.91982e+01 2.58266e+14 6.97827e+03 1.31378e-04
1.00000e-11 1.91982e+01 2.99844e+14 8.02208e+03 1.06964e-04
1.00000e-11 1.91982e+01 3.48114e+14 9.35705e+03 8.80539e-05
1.00000e-11 1.91982e+01 4.04156e+14 1.10421e+04 7.32271e-05
1.00000e-11 1.91982e+01 4.69219e+14 1.27482e+04 6.02176e-05
1.00000e-11 1.91982e+01 5.44757e+14 1.49203e+04 5.00361e-05
1.00000e-11 1.91982e+01 6.32456e+14 1.77145e+04 4.20645e-05
1.00000e-11 1.91982e+01 7.34272e+14 2.05779e+04 3.51407e-05
1.00000e-11 1.91982e+01 8.52480e+14 2.41361e+04 2.95756e-05
1.00000e-11 1.91982e+01 9.89717e+14 2.86049e+04 2.51007e-05
1.00000e-11 1.91982e+01 1.14905e+15 3.33630e+04 2.12777e-05
1.00000e-11 1.91982e+01 1.33403e+15 3.90165e+04 1.80890e-05
1.00000e-11 1.91982e+01 1.54879e+15 4.58410e+04 1.54363e-05
1.00000e-11 1.91982e+01 1.79812e+15 5.33976e+04 1.31939e-05
1.00000e-11 1.91982e+01 2.08760e+15 6.21347e+04 1.12849e-05
1.00000e-11 1.91982e+01 2.42367e+15 7.23839e+04 9.66098e-06
1.00000e-11 1.91982e+01 2.81385e+15 8.41163e+04 8.29272e-06
1.00000e-11 1.91982e+01 3.26684e+15 9.76630e+04 7.12291e-06
1.00000e-11 1.91982e+01 3.79275e+15 1.13406e+05 6.11970e-06
1.00000e-11 1.91982e+01 4.40334e+15 1.28913e+05 5.15483e-06
1.00000e-11 1.91982e+01 5.11221e+15 1.45045e+05 4.30105e-06
1.00000e-11 1.91982e+01 5.93521e+15 1.63196e+05 3.58869e-06
1.00000e-11 1.91982e+01 6.89069e+15 1.00000e+01 2.25575e-60
1.00000e-11 1.91982e+01 8.00000e+15 1.00000e+01 4.27863e-152
1.00000e-11 2.17646e+01 5.00000e+13 1.35719e+03 1.16770e-03
1.00000e-11 2.17646e+01 5.80493e+13 1.57929e+03 9.57046e-04
1.00000e-11 2.17646e+01 6.73944e+13 1.82890e+03 7.80351e-04
1.00000e-11 2.17646e+01 7.82440e+13 2.10335e+03 6.31036e-04
1.00000e-11 2.17646e+01 9.08402e+13 2.44848e+03 5.15287e-04
1.00000e-11 2.17646e+01 1.05464e+14 2.84487e+03 4.20072e-04
1.00000e-11 2.17646e+01 1.22443e+14 3.26455e+03 3.38522e-04
1.00000e-11 2.17646e+01 1.42154e+14 3.80227e+03 2.75984e-04
1.00000e-11 2.17646e+01 1.65039e+14 4.44205e+03 2.25771e-04
1.00000e-11 2.17646e+01 1.91608e+14 5.09550e+03 1.82196e-04
1.00000e-11 2.17646e+01 2.22454e+14 5.94323e+03 1.48922e-04
1.00000e-11 2.17646e+01 2.58266e+14 6.99497e+03 1.22809e-04
1.00000e-11 2.17646e+01 2.99844e+14 8.05167e+03 1.00016e-04
1.00000e-11 2.17646e+01 3.48114e+14 9.41847e+03 8.24636e-05
1.00000e-11 2.17646e+01 4.04156e+14 1.11647e+04 6.88187e-05
1.00000e-11 2.17646e+01 4.69219e+14 1.29391e+04 5.69928e-05
1.00000e-11 2.17646e+01 5.44757e+14 1.51816e+04 4.76509e-05
1.00000e-11 2.17646e+01 6.32456e+14 1.80419e+04 4.02683e-05
1.00000e-11 2.17646e+01 7.34272e+14 2.10070e+04 3.39275e-05
1.00000e-11 2.17646e+01 8.52480e+14 2.46223e+04 2.87334e-05
1.00000e-11 2.17646e+01 9.89717e+14 2.90631e+04 2.44768e-05
1.00000e-11 2.17646e+01 1.14905e+15 3.38632e+04 2.08596e-05
1.00000e-11 2.17646e+01 1.33403e+15 3.94897e+04 1.78029e-05
1.00000e-11 2.17646e+01 1.54879e+15 4.61550e+04 1.52219e-05
1.00000e-11 2.17646e+01 1.79812e+15 5.36691e+04 1.30485e-05
1.00000e-11 2.17646e+01 2.08760e+15 6.23534e+04 1.11913e-05
1.00000e-11 2.17646e+01 2.42367e+15 7.24694e+04 9.60032e-06
1.00000e-11 2.17646e+01 2.81385e+15 8.41519e+04 8.25382e-06
1.00000e-11 2.17646e+01 3.26684e+15 9.76853e+04 7.10123e-06
1.00000e-11 2.17646e+01 3.79275e+15 1.13398e+05 6.10919e-06
1.00000e-11 2.17646e+01 4.40334e+15 1.00000e+01 1.81079e-69
1.00000e-11 2.17646e+01 5.11221e+15 1.00000e+01 1.90891e-163
1.00000e-11 2.17646e+01 5.93521e+15 1.00000e+01 2.48159e-257
1.00000e-11 2.17646e+01 6.89069e+15 1.00000e+01 3.72062e-292
1.00000e-11 2.17646e+01 8.00000e+15 1.00000e+01 4.41646e-286
1.00000e-11 2.46741e+01 5.00000e+13 1.34897e+03 1.06731e-03
1.00000e-11 2.46741e+01 5.80493e+13 1.57139e+03 8.72233e-04
1.00000e-11 2.46741e+01 6.73944e+13 1.82079e+03 7.09227e-04
1.00000e-11 2.46741e+01 7.82440e+13 2.09197e+03 5.71615e-04
1.00000e-11 2.46741e+01 9.08402e+13 2.43798e+03 4.65935e-04
1.00000e-11 2.46741e+01 1.05464e+14 2.83744e+03 3.79664e-04
1.00000e-11 2.46741e+01 1.22443e+14 3.25647e+03 3.05882e-04
1.00000e-11 2.46741e+01 1.42154e+14 3.79896e+03 2.49590e-04
1.00000e-11 2.46741e+01 1.65039e+14 4.45070e+03 2.04741e-04
1.00000e-11 2.46741e+01 1.91608e+14 5.11716e+03 1.65987e-04
1.00000e-11 2.46741e+01 2.22454e+14 5.98232e+03 1.36312e-04
1.00000e-11 2.46741e+01 2.58266e+14 7.06190e+03 1.13072e-04
1.00000e-11 2.46741e+01 2.99844e+14 8.16546e+03 9.29865e-05
1.00000e-11 2.46741e+01 3.48114e+14 9.57612e+03 7.73109e-05
1.00000e-11 2.46741e+01 4.04156e+14 1.13631e+04 6.49907e-05
1.00000e-11 2.46741e+01 4.69219e+14 1.32186e+04 5.44123e-05
1.00000e-11 2.46741e+01 5.44757e+14 1.55165e+04 4.58785e-05
1.00000e-11 2.46741e+01 6.32456e+14 1.83831e+04 3.89857e-05
1.00000e-11 2.46741e+01 7.34272e+14 2.14103e+04 3.30851e-05
1.00000e-11 2.46741e+01 8.52480e+14 2.50307e+04 2.81648e-05
1.00000e-11 2.46741e+01 9.89717e+14 2.93795e+04 2.40527e-05
1.00000e-11 2.46741e+01 1.14905e+15 3.41761e+04 2.05758e-05
1.00000e-11 2.46741e+01 1.33403e+15 3.97565e+04 1.76131e-05
1.00000e-11 2.46741e+01 1.54879e+15 4.62895e+04 1.50878e-05
1.00000e-11 2.46741e+01 1.79812e+15 5.37647e+04 1.29593e-05
1.00000e-11 2.46741e+01 2.08760e+15 6.24184e+04 1.11354e-05
1.00000e-11 2.46741e+01 2.42367e+15 7.24715e+04 9.57042e-06
1.00000e-11 2.46741e+01 2.81385e+15 1.00000e+01 2.29423e-35
1.00000e-11 2.46741e+01 3.26684e+15 1.00000e+01 2.81015e-74
1.00000e-11 2.46741e+01 3.79275e+15 1.00000e+01 3.50959e-113
1.00000e-11 2.46741e+01 4.40334e+15 1.00000e+01 5.36700e-161
1.00000e-11 2.46741e+01 5.11221e+15 1.00000e+01 4.50980e-213
1.00000e-11 2.46741e+01 5.93521e+15 1.00000e+01 4.18347e-265
1.00000e-11 2.46741e+01 6.89069e+15 1.00000e+01 8.76377e-282
1.00000e-11 2.46741e+01 8.00000e+15 1.00000e+01 5.54879e-274
1.00000e-11 2.79725e+01 5.00000e+13 1.34212e+03 9.64068e-04
1.00000e-11 2.79725e+01 5.80493e+13 1.56494e+03 7.87273e-04
1.00000e-11 2.79725e+01 6.73944e+13 1.81501e+03 6.40111e-04
1.00000e-11 2.79725e+01 7.82440e+13 2.08528e+03 5.15925e-04
1.00000e-11 2.79725e+01 9.08402e+13 2.43337e+03 4.20959e-04
1.00000e-11 2.79725e+01 1.05464e+14 2.83779e+03 3.43828e-04
1.00000e-11 2.79725e+01 1.22443e+14 3.26105e+03 2.77908e-04
1.00000e-11 2.79725e+01 1.42154e+14 3.81113e+03 2.27582e-04
1.00000e-11 2.79725e+01 1.65039e+14 4.47768e+03 1.87646e-04
1.00000e-11 2.79725e+01 1.91608e+14 5.16634e+03 1.53299e-04
1.00000e-11 2.79725e+01 2.22454e+14 6.05539e+03 1.26772e-04
1.00000e-11 2.79725e+01 2.58266e+14 7.16539e+03 1.05914e-04
1.00000e-11 2.79725e+01 2.99844e+14 8.31977e+03 8.80022e-05
1.00000e-11 2.79725e+01 3.48114e+14 9.77248e+03 7.37821e-05
1.00000e-11 2.79725e+01 4.04156e+14 1.15875e+04 6.24289e-05
1.00000e-11 2.79725e+01 4.69219e+14 1.34996e+04 5.27071e-05
1.00000e-11 2.79725e+01 5.44757e+14 1.58209e+04 4.47121e-05
1.00000e-11 2.79725e+01 6.32456e+14 1.86525e+04 3.81221e-05
1.00000e-11 2.79725e+01 7.34272e+14 2.17017e+04 3.25146e-05
1.00000e-11 2.79725e+01 8.52480e+14 2.52955e+04 2.77723e-05
1.00000e-11 2.79725e+01 9.89717e+14 2.95400e+04 2.37579e-05
1.00000e-11 2.79725e+01 1.14905e+15 3.43187e+04 2.03784e-05
1.00000e-11 2.79725e+01 1.33403e+15 3.98627e+04 1.74843e-05
1.00000e-11 2.79725e+01 1.54879e+15 4.63152e+04 1.50056e-05
1.00000e-11 2.79725e+01 1.79812e+15 5.37704e+04 1.29075e-05
1.00000e-11 2.79725e+01 2.08760e+15 6.24157e+04 1.11061e-05
1.00000e-11 2.79725e+01 2.42367e+15 7.24523e+04 9.55622e-06
1.00000e-11 2.79725e+01 2.81385e+15 1.00000e+01 6.51450e-77
1.00000e-11 2.79725e+01 3.26684e+15 1.00000e+01 2.06411e-170
1.00000e-11 2.79725e+01 3.79275e+15 1.00000e+01 8.14725e-264
1.00000e-11 2.79725e+01 4.40334e+15 1.00000e+01 8.20490e-290
1.00000e-11 2.79725e+01 5.11221e+15 1.00000e+01 1.73991e-283
1.00000e-11 2.79725e+01 5.93521e+15 1.00000e+01 3.68960e-277
1.00000e-11 2.79725e+01 6.89069e+15 1.00000e+01 1.17672e-268
1.00000e-11 2.79725e+01 8.00000e+15 1.00000e+01 1.21877e-258
1.00000e-11 3.17118e+01 5.00000e+13 1.33706e+03 8.69361e-04
1.00000e-11 3.17118e+01 5.80493e+13 1.56058e+03 7.10052e-04
1.00000e-11 3.17118e+01 6.73944e+13 1.81223e+03 5.78111e-04
1.00000e-11 3.17118e+01 7.82440e+13 2.08320e+03 4.66804e-04
1.00000e-11 3.17118e+01 9.08402e+13 2.43446e+03 3.81820e-04
1.00000e-11 3.17118e+01 1.05464e+14 2.84590e+03 3.13149e-04
1.00000e-11 3.17118e+01 1.22443e+14 3.27834e+03 2.54572e-04
1.00000e-11 3.17118e+01 1.42154e+14 3.83970e+03 2.09636e-04
1.00000e-11 3.17118e+01 1.65039e+14 4.52413e+03 1.74009e-04
1.00000e-11 3.17118e+01 1.91608e+14 5.24057e+03 1.43507e-04
1.00000e-11 3.17118e+01 2.22454e+14 6.15483e+03 1.19626e-04
1.00000e-11 3.17118e+01 2.58266e+14 7.29008e+03 1.00675e-04
1.00000e-11 3.17118e+01 2.99844e+14 8.48945e+03 8.44768e-05
1.00000e-11 3.17118e+01 3.48114e+14 9.97066e+03 7.13602e-05
1.00000e-11 3.17118e+01 4.04156e+14 1.17889e+04 6.06903e-05
1.00000e-11 3.17118e+01 4.69219e+14 1.37306e+04 5.15617e-05
1.00000e-11 3.17118e+01 5.44757e+14 1.60469e+04 4.39294e-05
1.00000e-11 3.17118e+01 6.32456e+14 1.88172e+04 3.75336e-05
1.00000e-11 3.17118e+01 7.34272e+14 2.18666e+04 3.21247e-05
1.00000e-11 3.17118e+01 8.52480e+14 2.54290e+04 2.75113e-05
1.00000e-11 3.17118e+01 9.89717e+14 2.95941e+04 2.35746e-05
1.00000e-11 3.17118e+01 1.14905e+15 3.43607e+04 2.02575e-05
1.00000e-11 3.17118e+01 1.33403e+15 3.98896e+04 1.74127e-05
1.00000e-11 3.17118e+01 1.54879e+15 4.63114e+04 1.49694e-05
1.00000e-11 3.17118e+01 1.79812e+15 1.00000e+01 1.88887e-86
1.00000e-11 3.17118e+01 2.08760e+15 1.00000e+01 4.82058e-182
1.00000e-11 3.17118e+01 2.42367e+15 1.00000e+01 1.54866e-277
1.00000e-11 3.17118e+01 2.81385e+15 1.00000e+01 1.82792e-296
1.00000e-11 3.17118e+01 3.26684e+15 1.00000e+01 2.45134e-291
1.00000e-11 3.17118e+01 3.79275e+15 1.00000e+01 3.28738e-286
1.00000e-11 3.17118e+01 4.40334e+15 1.00000e+01 4.58746e-279
1.00000e-11 3.17118e+01 5.11221e+15 1.00000e+01 5.96998e-271
1.00000e-11 3.17118e+01 5.93521e+15 1.00000e+01 7.76915e-263
1.00000e-11 3.17118e+01 6.89069e+15 1.00000e+01 6.31974e-252
1.00000e-11 3.17118e+01 8.00000e+15 1.00000e+01 4.48851e-239
1.00000e-11 3.59510e+01 5.00000e+13 1.33222e+03 7.83630e-04
1.00000e-11 3.59510e+01 5.80493e+13 1.55708e+03 6.41081e-04
1.00000e-11 3.59510e+01 6.73944e+13 1.81173e+03 5.23511e-04
1.00000e-11 3.59510e+01 7.82440e+13 2.08591e+03 4.24357e-04
1.00000e-11 3.59510e+01 9.08402e+13 2.44223e+03 3.48515e-04
1.00000e-11 3.59510e+01 1.05464e+14 2.86353e+03 2.87497e-04
1.00000e-11 3.59510e+01 1.22443e+14 3.31028e+03 2.35572e-04
1.00000e-11 3.59510e+01 1.42154e+14 3.88625e+03 1.95363e-04
1.00000e-11 3.59510e+01 1.65039e+14 4.59018e+03 1.63401e-04
1.00000e-11 3.59510e+01 1.91608e+14 5.33816e+03 1.36151e-04
1.00000e-11 3.59510e+01 2.22454e+14 6.27692e+03 1.14432e-04
1.00000e-11 3.59510e+01 2.58266e+14 7.42888e+03 9.69390e-05
1.00000e-11 3.59510e+01 2.99844e+14 8.65982e+03 8.19882e-05
1.00000e-11 3.59510e+01 3.48114e+14 1.01500e+04 6.96463e-05
1.00000e-11 3.59510e+01 4.04156e+14 1.19447e+04 5.94284e-05
1.00000e-11 3.59510e+01 4.69219e+14 1.38954e+04 5.07262e-05
1.00000e-11 3.59510e+01 5.44757e+14 1.61904e+04 4.33529e-05
1.00000e-11 3.59510e+01 6.32456e+14 1.88934e+04 3.71015e-05
1.00000e-11 3.59510e+01 7.34272e+14 2.19387e+04 3.18420e-05
1.00000e-11 3.59510e+01 8.52480e+14 2.54806e+04 2.73328e-05
1.00000e-11 3.59510e+01 9.89717e+14 2.96010e+04 2.34643e-05
1.00000e-11 3.59510e+01 1.14905e+15 3.43617e+04 2.01905e-05
1.00000e-11 3.59510e+01 1.33403e+15 3.98858e+04 1.73748e-05
1.00000e-11 3.59510e+01 1.54879e+15 4.62986e+04 1.49520e-05
1.00000e-11 3.59510e+01 1.79812e+15 1.00000e+01 2.58658e-84
1.00000e-11 3.59510e+01 2.08760e+15 1.00000e+01 2.22261e-177
1.00000e-11 3.59510e+01 2.42367e+15 1.00000e+01 2.40476e-270
1.00000e-11 3.59510e+01 2.81385e+15 1.00000e+01 1.47819e-287
1.00000e-11 3.59510e+01 3.26684e+15 1.00000e+01 5.73522e-281
1.00000e-11 3.59510e+01 3.79275e+15 1.00000e+01 2.22520e-274
1.00000e-11 3.59510e+01 4.40334e+15 1.00000e+01 3.39905e-265
1.00000e-11 3.59510e+01 5.11221e+15 1.00000e+01 9.17931e-255
1.00000e-11 3.59510e+01 5.93521e+15 1.00000e+01 2.47892e-244
1.00000e-11 3.59510e+01 6.89069e+15 1.00000e+01 2.85687e-200
1.00000e-11 3.59510e+01 8.00000e+15 1.00000e+01 7.33412e-133
1.00000e-11 4.07569e+01 5.00000e+13 1.32992e+03 7.09178e-04
1.00000e-11 4.07569e+01 5.80493e+13 1.55668e+03 5.81829e-04
1.00000e-11 4.07569e+01 6.73944e+13 1.81588e+03 4.77398e-04
1.00000e-11 4.07569e+01 7.82440e+13 2.09631e+03 3.89410e-04
1.00000e-11 4.07569e+01 9.08402e+13 2.45985e+03 3.21701e-04
1.00000e-11 4.07569e+01 1.05464e+14 2.89315e+03 2.67330e-04
1.00000e-11 4.07569e+01 1.22443e+14 3.35804e+03 2.21181e-04
1.00000e-11 4.07569e+01 1.42154e+14 3.94991e+03 1.84920e-04
1.00000e-11 4.07569e+01 1.65039e+14 4.67057e+03 1.55845e-04
1.00000e-11 4.07569e+01 1.91608e+14 5.44496e+03 1.31075e-04
1.00000e-11 4.07569e+01 2.22454e+14 6.39842e+03 1.10932e-04
1.00000e-11 4.07569e+01 2.58266e+14 7.55092e+03 9.44388e-05
1.00000e-11 4.07569e+01 2.99844e+14 8.79627e+03 8.03365e-05
1.00000e-11 4.07569e+01 3.48114e+14 1.02782e+04 6.85057e-05
1.00000e-11 4.07569e+01 4.04156e+14 1.20349e+04 5.85696e-05
1.00000e-11 4.07569e+01 4.69219e+14 1.39838e+04 5.01571e-05
1.00000e-11 4.07569e+01 5.44757e+14 1.62583e+04 4.29738e-05
1.00000e-11 4.07569e+01 6.32456e+14 1.89139e+04 3.68365e-05
1.00000e-11 4.07569e+01 7.34272e+14 2.19564e+04 3.16735e-05
1.00000e-11 4.07569e+01 8.52480e+14 2.54896e+04 2.72308e-05
1.00000e-11 4.07569e+01 9.89717e+14 2.95930e+04 2.34161e-05
1.00000e-11 4.07569e+01 1.14905e+15 1.00000e+01 4.59201e-94
1.00000e-11 4.07569e+01 1.33403e+15 1.00000e+01 2.66867e-189
1.00000e-11 4.07569e+01 1.54879e+15 1.00000e+01 1.97500e-284
1.00000e-11 4.07569e+01 1.79812e+15 1.00000e+01 1.48151e-294
1.00000e-11 4.07569e+01 2.08760e+15 1.00000e+01 3.33169e-289
1.00000e-11 4.07569e+01 2.42367e+15 1.00000e+01 7.49245e-284
1.00000e-11 4.07569e+01 2.81385e+15 1.00000e+01 3.96334e-276
1.00000e-11 4.07569e+01 3.26684e+15 1.00000e+01 1.17047e-267
1.00000e-11 4.07569e+01 3.79275e+15 1.00000e+01 3.45668e-259
1.00000e-11 4.07569e+01 4.40334e+15 1.00000e+01 2.23509e-247
1.00000e-11 4.07569e+01 5.11221e+15 1.00000e+01 5.82890e-234
1.00000e-11 4.07569e+01 5.93521e+15 1.00000e+01 1.52012e-220
1.00000e-11 4.07569e+01 6.89069e+15 1.00000e+01 1.54547e-174
1.00000e-11 4.07569e+01 8.00000e+15 1.00000e+01 6.64575e-106
1.00000e-11 4.62052e+01 5.00000e+13 1.33290e+03 6.46418e-04
1.00000e-11 4.62052e+01 5.80493e+13 1.56330e+03 5.32673e-04
1.00000e-11 4.62052e+01 6.73944e+13 1.82950e+03 4.39870e-04
1.00000e-11 4.62052e+01 7.82440e+13 2.11968e+03 3.61733e-04
1.00000e-11 4.62052e+01 9.08402e+13 2.49300e+03 3.00985e-04
1.00000e-11 4.62052e+01 1.05464e+14 2.93973e+03 2.52121e-04
1.00000e-11 4.62052e+01 1.22443e+14 3.42386e+03 2.10656e-04
1.00000e-11 4.62052e+01 1.42154e+14 4.02969e+03 1.77478e-04
1.00000e-11 4.62052e+01 1.65039e+14 4.76032e+03 1.50525e-04
1.00000e-11 4.62052e+01 1.91608e+14 5.55170e+03 1.27534e-04
1.00000e-11 4.62052e+01 2.22454e+14 6.50702e+03 1.08477e-04
1.00000e-11 4.62052e+01 2.58266e+14 7.64429e+03 9.26240e-05
1.00000e-11 4.62052e+01 2.99844e+14 8.89260e+03 7.91244e-05
1.00000e-11 4.62052e+01 3.48114e+14 1.03591e+04 6.76667e-05
1.00000e-11 4.62052e+01 4.04156e+14 1.20778e+04 5.79385e-05
1.00000e-11 4.62052e+01 4.69219e+14 1.40229e+04 4.97466e-05
1.00000e-11 4.62052e+01 5.44757e+14 1.62841e+04 4.27083e-05
1.00000e-11 4.62052e+01 6.32456e+14 1.89125e+04 3.66782e-05
1.00000e-11 4.62052e+01 7.34272e+14 2.18950e+04 3.14836e-05
1.00000e-11 4.62052e+01 8.52480e+14 2.53482e+04 2.70249e-05
1.00000e-11 4.62052e+01 9.89717e+14 2.93461e+04 2.31978e-05
1.00000e-11 4.62052e+01 1.14905e+15 1.00000e+01 1.26562e-91
1.00000e-11 4.62052e+01 1.33403e+15 1.00000e+01 3.11057e-184
1.00000e-11 4.62052e+01 1.54879e+15 1.00000e+01 9.73782e-277
1.00000e-11 4.62052e+01 1.79812e+15 1.00000e+01 3.60334e-285
1.00000e-11 4.62052e+01 2.08760e+15 1.00000e+01 2.70049e-278
1.00000e-11 4.62052e+01 2.42367e+15 1.00000e+01 2.02386e-271
1.00000e-11 4.62052e+01 2.81385e+15 1.00000e+01 1.70083e-261
1.00000e-11 4.62052e+01 3.26684e+15 1.00000e+01 1.30501e-250
1.00000e-11 4.62052e+01 3.79275e+15 1.00000e+01 1.00131e-239
1.00000e-11 4.62052e+01 4.40334e+15 1.00000e+01 3.62544e-185
1.00000e-11 4.62052e+01 5.11221e+15 1.00000e+01 1.29297e-109
1.00000e-11 4.62052e+01 5.93521e+15 1.00000e+01 4.61119e-34
1.00000e-11 4.62052e+01 6.89069e+15 1.14845e+08 3.84170e-03
1.00000e-11 4.62052e+01 8.00000e+15 1.33333e+08 3.30900e-03
1.00000e-11 5.23818e+01 5.00000e+13 1.34283e+03 5.95199e-04
1.00000e-11 5.23818e+01 5.80493e+13 1.57848e+03 4.93410e-04
1.00000e-11 5.23818e+01 6.73944e+13 1.85335e+03 4.10622e-04
1.00000e-11 5.23818e+01 7.82440e+13 2.15524e+03 3.40869e-04
1.00000e-11 5.23818e+01 9.08402e+13 2.53848e+03 2.85816e-04
1.00000e-11 5.23818e+01 1.05464e+14 2.99622e+03 2.41231e-04
1.00000e-11 5.23818e+01 1.22443e+14 3.49578e+03 2.03333e-04
1.00000e-11 5.23818e+01 1.42154e+14 4.10875e+03 1.72364e-04
1.00000e-11 5.23818e+01 1.65039e+14 4.83892e+03 1.46870e-04
1.00000e-11 5.23818e+01 1.91608e+14 5.63696e+03 1.25077e-04
1.00000e-11 5.23818e+01 2.22454e+14 6.58418e+03 1.06746e-04
1.00000e-11 5.23818e+01 2.58266e+14 7.69817e+03 9.13177e-05
1.00000e-11 5.23818e+01 2.99844e+14 8.94374e+03 7.82350e-05
1.00000e-11 5.23818e+01 3.48114e+14 1.03961e+04 6.70634e-05
1.00000e-11 5.23818e+01 4.04156e+14 1.20880e+04 5.75236e-05
1.00000e-11 5.23818e+01 4.69219e+14 1.40319e+04 4.94674e-05
1.00000e-11 5.23818e+01 5.44757e+14 1.62890e+04 4.25493e-05
1.00000e-11 5.23818e+01 6.32456e+14 5.86135e+02 1.13617e-06
1.00000e-11 5.23818e+01 7.34272e+14 1.00000e+01 1.23729e-101
1.00000e-11 5.23818e+01 8.52480e+14 1.00000e+01 1.54991e-196
1.00000e-11 5.23818e+01 9.89717e+14 1.00000e+01 2.62028e-291
1.00000e-11 5.23818e+01 1.14905e+15 1.00000e+01 1.21606e-292
1.00000e-11 5.23818e+01 1.33403e+15 1.00000e+01 4.59326e-287
1.00000e-11 5.23818e+01 1.54879e+15 1.00000e+01 1.73495e-281
1.00000e-11 5.23818e+01 1.79812e+15 1.00000e+01 3.67026e-273
1.00000e-11 5.23818e+01 2.08760e+15 1.00000e+01 2.46499e-264
1.00000e-11 5.23818e+01 2.42367e+15 1.00000e+01 1.65552e-255
1.00000e-11 5.23818e+01 2.81385e+15 1.00000e+01 5.50271e-228
1.00000e-11 5.23818e+01 3.26684e+15 1.00000e+01 1.41182e-194
1.00000e-11 5.23818e+01 3.79275e+15 1.00000e+01 3.62226e-161
1.00000e-11 5.23818e+01 4.40334e+15 1.00000e+01 4.28705e-118
1.00000e-11 5.23818e+01 5.11221e+15 1.00000e+01 2.24224e-70
1.00000e-11 5.23818e+01 5.93521e+15 1.00000e+01 1.17275e-22
1.00000e-11 5.23818e+01 6.89069e+15 1.14845e+08 3.84170e-03
1.00000e-11 5.23818e+01 8.00000e+15 1.33333e+08 3.30900e-03
1.00000e-11 5.93842e+01 5.00000e+13 1.36052e+03 5.55083e-04
1.00000e-11 5.93842e+01 5.80493e+13 1.60236e+03 4.63462e-04
