# LS220 with Mdot = 1e-5
# eps       mAp [MeV]   r [cm]      t_stop [s]  efficiency
1.00000e-12 4.42089e+02 4.40334e+15 1.00000e+01 1.12175e-190
1.00000e-12 4.42089e+02 5.11221e+15 1.00000e+01 2.01097e-112
1.00000e-12 4.42089e+02 5.93521e+15 1.00000e+01 3.60505e-34
1.00000e-12 4.42089e+02 6.89069e+15 1.14845e+08 3.84170e-02
1.00000e-12 4.42089e+02 8.00000e+15 1.33333e+08 3.30900e-02
1.00000e-12 5.01187e+02 5.00000e+13 1.00000e+01 0.00000e+00
1.00000e-12 5.01187e+02 5.80493e+13 1.00000e+01 0.00000e+00
1.00000e-12 5.01187e+02 6.73944e+13 1.00000e+01 0.00000e+00
1.00000e-12 5.01187e+02 7.82440e+13 1.00000e+01 0.00000e+00
1.00000e-12 5.01187e+02 9.08402e+13 1.00000e+01 4.94066e-324
1.00000e-12 5.01187e+02 1.05464e+14 1.00000e+01 9.88131e-324
1.00000e-12 5.01187e+02 1.22443e+14 1.00000e+01 2.96439e-323
1.00000e-12 5.01187e+02 1.42154e+14 1.00000e+01 9.88131e-323
1.00000e-12 5.01187e+02 1.65039e+14 1.00000e+01 3.90312e-322
1.00000e-12 5.01187e+02 1.91608e+14 1.00000e+01 2.59879e-321
1.00000e-12 5.01187e+02 2.22454e+14 1.00000e+01 1.72824e-320
1.00000e-12 5.01187e+02 2.58266e+14 1.00000e+01 1.40478e-319
1.00000e-12 5.01187e+02 2.99844e+14 1.00000e+01 2.74866e-318
1.00000e-12 5.01187e+02 3.48114e+14 1.00000e+01 5.37821e-317
1.00000e-12 5.01187e+02 4.04156e+14 1.00000e+01 1.25144e-315
1.00000e-12 5.01187e+02 4.69219e+14 1.00000e+01 1.36111e-313
1.00000e-12 5.01187e+02 5.44757e+14 1.00000e+01 1.48038e-311
1.00000e-12 5.01187e+02 6.32456e+14 1.00000e+01 1.68129e-309
1.00000e-12 5.01187e+02 7.34272e+14 1.00000e+01 2.78401e-306
1.00000e-12 5.01187e+02 8.52480e+14 1.00000e+01 4.61000e-303
1.00000e-12 5.01187e+02 9.89717e+14 1.00000e+01 7.63362e-300
1.00000e-12 5.01187e+02 1.14905e+15 1.00000e+01 7.04135e-295
1.00000e-12 5.01187e+02 1.33403e+15 1.00000e+01 8.75924e-290
1.00000e-12 5.01187e+02 1.54879e+15 1.00000e+01 1.08962e-284
1.00000e-12 5.01187e+02 1.79812e+15 1.00000e+01 4.39366e-277
1.00000e-12 5.01187e+02 2.08760e+15 1.00000e+01 5.09014e-269
1.00000e-12 5.01187e+02 2.42367e+15 1.00000e+01 5.89701e-261
1.00000e-12 5.01187e+02 2.81385e+15 1.00000e+01 2.60645e-249
1.00000e-12 5.01187e+02 3.26684e+15 1.00000e+01 1.54672e-236
1.00000e-12 5.01187e+02 3.79275e+15 1.00000e+01 9.17851e-224
1.00000e-12 5.01187e+02 4.40334e+15 1.00000e+01 5.30952e-172
1.00000e-12 5.01187e+02 5.11221e+15 1.00000e+01 1.69353e-101
1.00000e-12 5.01187e+02 5.93521e+15 1.00000e+01 5.40168e-31
1.00000e-12 5.01187e+02 6.89069e+15 1.14845e+08 3.84170e-02
1.00000e-12 5.01187e+02 8.00000e+15 1.33333e+08 3.30900e-02
3.30000e-12 1.07150e+00 5.00000e+13 1.47723e+03 1.18560e-01
3.30000e-12 1.07150e+00 5.80493e+13 1.71499e+03 1.02003e-01
3.30000e-12 1.07150e+00 6.73944e+13 1.99104e+03 8.77636e-02
3.30000e-12 1.07150e+00 7.82440e+13 2.31153e+03 7.55124e-02
3.30000e-12 1.07150e+00 9.08402e+13 2.68360e+03 6.49715e-02
3.30000e-12 1.07150e+00 1.05464e+14 3.11541e+03 5.58506e-02
3.30000e-12 1.07150e+00 1.22443e+14 3.61670e+03 4.80069e-02
3.30000e-12 1.07150e+00 1.42154e+14 4.19866e+03 4.12651e-02
3.30000e-12 1.07150e+00 1.65039e+14 4.87424e+03 3.54550e-02
3.30000e-12 1.07150e+00 1.91608e+14 5.65854e+03 3.04608e-02
3.30000e-12 1.07150e+00 2.22454e+14 6.56908e+03 2.61704e-02
3.30000e-12 1.07150e+00 2.58266e+14 7.62556e+03 2.24635e-02
3.30000e-12 1.07150e+00 2.99844e+14 8.85180e+03 1.92765e-02
3.30000e-12 1.07150e+00 3.48114e+14 1.02753e+04 1.65421e-02
3.30000e-12 1.07150e+00 4.04156e+14 1.19277e+04 1.41742e-02
3.30000e-12 1.07150e+00 4.69219e+14 1.38458e+04 1.21371e-02
3.30000e-12 1.07150e+00 5.44757e+14 1.60727e+04 1.03935e-02
3.30000e-12 1.07150e+00 6.32456e+14 1.86566e+04 8.89152e-03
3.30000e-12 1.07150e+00 7.34272e+14 2.16553e+04 7.60181e-03
3.30000e-12 1.07150e+00 8.52480e+14 2.51373e+04 6.50001e-03
3.30000e-12 1.07150e+00 9.89717e+14 2.91714e+04 5.53519e-03
3.30000e-12 1.07150e+00 1.14905e+15 3.38480e+04 4.69566e-03
3.30000e-12 1.07150e+00 1.33403e+15 3.92824e+04 3.98528e-03
3.30000e-12 1.07150e+00 1.54879e+15 4.55825e+04 3.37658e-03
3.30000e-12 1.07150e+00 1.79812e+15 5.28822e+04 2.85422e-03
3.30000e-12 1.07150e+00 2.08760e+15 6.13701e+04 2.41449e-03
3.30000e-12 1.07150e+00 2.42367e+15 7.12027e+04 2.03714e-03
3.30000e-12 1.07150e+00 2.81385e+15 8.25633e+04 1.70911e-03
3.30000e-12 1.07150e+00 3.26684e+15 9.57954e+04 1.43632e-03
3.30000e-12 1.07150e+00 3.79275e+15 1.11153e+05 1.20643e-03
3.30000e-12 1.07150e+00 4.40334e+15 1.28860e+05 1.00910e-03
3.30000e-12 1.07150e+00 5.11221e+15 1.49509e+05 8.46295e-04
3.30000e-12 1.07150e+00 5.93521e+15 1.73466e+05 7.07593e-04
3.30000e-12 1.07150e+00 6.89069e+15 2.00797e+05 5.84420e-04
3.30000e-12 1.07150e+00 8.00000e+15 2.32884e+05 4.84730e-04
3.30000e-12 1.21474e+00 5.00000e+13 1.47864e+03 1.16084e-01
3.30000e-12 1.21474e+00 5.80493e+13 1.71660e+03 9.97966e-02
3.30000e-12 1.21474e+00 6.73944e+13 1.99276e+03 8.57577e-02
3.30000e-12 1.21474e+00 7.82440e+13 2.31335e+03 7.36948e-02
3.30000e-12 1.21474e+00 9.08402e+13 2.68552e+03 6.33293e-02
3.30000e-12 1.21474e+00 1.05464e+14 3.11744e+03 5.43713e-02
3.30000e-12 1.21474e+00 1.22443e+14 3.61884e+03 4.66781e-02
3.30000e-12 1.21474e+00 1.42154e+14 4.20091e+03 4.00742e-02
3.30000e-12 1.21474e+00 1.65039e+14 4.87652e+03 3.43618e-02
3.30000e-12 1.21474e+00 1.91608e+14 5.66085e+03 2.94590e-02
3.30000e-12 1.21474e+00 2.22454e+14 6.57145e+03 2.52560e-02
3.30000e-12 1.21474e+00 2.58266e+14 7.62778e+03 2.16106e-02
3.30000e-12 1.21474e+00 2.99844e+14 8.85375e+03 1.84822e-02
3.30000e-12 1.21474e+00 3.48114e+14 1.02772e+04 1.58084e-02
3.30000e-12 1.21474e+00 4.04156e+14 1.19280e+04 1.34918e-02
3.30000e-12 1.21474e+00 4.69219e+14 1.38441e+04 1.15045e-02
3.30000e-12 1.21474e+00 5.44757e+14 1.60694e+04 9.81169e-03
3.30000e-12 1.21474e+00 6.32456e+14 1.86475e+04 8.34027e-03
3.30000e-12 1.21474e+00 7.34272e+14 2.16382e+04 7.07508e-03
3.30000e-12 1.21474e+00 8.52480e+14 2.51136e+04 6.00314e-03
3.30000e-12 1.21474e+00 9.89717e+14 2.91310e+04 5.06684e-03
3.30000e-12 1.21474e+00 1.14905e+15 3.37825e+04 4.25592e-03
3.30000e-12 1.21474e+00 1.33403e+15 3.91988e+04 3.57972e-03
3.30000e-12 1.21474e+00 1.54879e+15 4.54758e+04 3.01002e-03
3.30000e-12 1.21474e+00 1.79812e+15 5.27380e+04 2.52585e-03
3.30000e-12 1.21474e+00 2.08760e+15 6.12002e+04 2.12375e-03
3.30000e-12 1.21474e+00 2.42367e+15 7.09875e+04 1.77932e-03
3.30000e-12 1.21474e+00 2.81385e+15 8.22568e+04 1.47957e-03
3.30000e-12 1.21474e+00 3.26684e+15 9.54327e+04 1.23472e-03
3.30000e-12 1.21474e+00 3.79275e+15 1.10706e+05 1.02893e-03
3.30000e-12 1.21474e+00 4.40334e+15 1.28165e+05 8.49671e-04
3.30000e-12 1.21474e+00 5.11221e+15 1.48673e+05 7.05580e-04
3.30000e-12 1.21474e+00 5.93521e+15 1.72579e+05 5.87226e-04
3.30000e-12 1.21474e+00 6.89069e+15 1.99670e+05 4.84858e-04
3.30000e-12 1.21474e+00 8.00000e+15 2.31542e+05 4.03008e-04
3.30000e-12 1.37712e+00 5.00000e+13 1.47817e+03 1.11922e-01
3.30000e-12 1.37712e+00 5.80493e+13 1.71608e+03 9.62246e-02
3.30000e-12 1.37712e+00 6.73944e+13 1.99213e+03 8.26314e-02
3.30000e-12 1.37712e+00 7.82440e+13 2.31262e+03 7.09599e-02
3.30000e-12 1.37712e+00 9.08402e+13 2.68466e+03 6.09381e-02
3.30000e-12 1.37712e+00 1.05464e+14 3.11647e+03 5.22386e-02
3.30000e-12 1.37712e+00 1.22443e+14 3.61779e+03 4.47771e-02
3.30000e-12 1.37712e+00 1.42154e+14 4.19984e+03 3.83832e-02
3.30000e-12 1.37712e+00 1.65039e+14 4.87472e+03 3.28306e-02
3.30000e-12 1.37712e+00 1.91608e+14 5.65811e+03 2.80726e-02
3.30000e-12 1.37712e+00 2.22454e+14 6.56769e+03 2.40068e-02
3.30000e-12 1.37712e+00 2.58266e+14 7.62248e+03 2.04879e-02
3.30000e-12 1.37712e+00 2.99844e+14 8.84686e+03 1.74763e-02
3.30000e-12 1.37712e+00 3.48114e+14 1.02688e+04 1.49106e-02
3.30000e-12 1.37712e+00 4.04156e+14 1.19161e+04 1.26788e-02
3.30000e-12 1.37712e+00 4.69219e+14 1.38278e+04 1.07668e-02
3.30000e-12 1.37712e+00 5.44757e+14 1.60490e+04 9.14747e-03
3.30000e-12 1.37712e+00 6.32456e+14 1.86205e+04 7.74427e-03
3.30000e-12 1.37712e+00 7.34272e+14 2.16028e+04 6.54338e-03
3.30000e-12 1.37712e+00 8.52480e+14 2.50710e+04 5.53374e-03
3.30000e-12 1.37712e+00 9.89717e+14 2.90823e+04 4.66116e-03
3.30000e-12 1.37712e+00 1.14905e+15 3.37280e+04 3.91310e-03
3.30000e-12 1.37712e+00 1.33403e+15 3.91399e+04 3.29064e-03
3.30000e-12 1.37712e+00 1.54879e+15 4.53996e+04 2.75903e-03
3.30000e-12 1.37712e+00 1.79812e+15 5.26289e+04 2.30417e-03
3.30000e-12 1.37712e+00 2.08760e+15 6.10715e+04 1.92937e-03
3.30000e-12 1.37712e+00 2.42367e+15 7.08442e+04 1.61314e-03
3.30000e-12 1.37712e+00 2.81385e+15 8.20855e+04 1.34230e-03
3.30000e-12 1.37712e+00 3.26684e+15 9.52353e+04 1.12076e-03
3.30000e-12 1.37712e+00 3.79275e+15 1.10489e+05 9.35328e-04
3.30000e-12 1.37712e+00 4.40334e+15 1.27919e+05 7.74859e-04
3.30000e-12 1.37712e+00 5.11221e+15 1.48384e+05 6.45082e-04
3.30000e-12 1.37712e+00 5.93521e+15 1.72236e+05 5.37983e-04
3.30000e-12 1.37712e+00 6.89069e+15 1.99266e+05 4.45020e-04
3.30000e-12 1.37712e+00 8.00000e+15 2.31101e+05 3.70287e-04
3.30000e-12 1.56121e+00 5.00000e+13 1.47723e+03 1.08283e-01
3.30000e-12 1.56121e+00 5.80493e+13 1.71493e+03 9.30437e-02
3.30000e-12 1.56121e+00 6.73944e+13 1.99071e+03 7.98138e-02
3.30000e-12 1.56121e+00 7.82440e+13 2.31087e+03 6.84687e-02
3.30000e-12 1.56121e+00 9.08402e+13 2.68257e+03 5.87384e-02
3.30000e-12 1.56121e+00 1.05464e+14 3.11391e+03 5.03351e-02
3.30000e-12 1.56121e+00 1.22443e+14 3.61469e+03 4.31337e-02
3.30000e-12 1.56121e+00 1.42154e+14 4.19608e+03 3.69645e-02
3.30000e-12 1.56121e+00 1.65039e+14 4.87035e+03 3.15882e-02
3.30000e-12 1.56121e+00 1.91608e+14 5.65311e+03 2.69841e-02
3.30000e-12 1.56121e+00 2.22454e+14 6.56211e+03 2.30548e-02
3.30000e-12 1.56121e+00 2.58266e+14 7.61525e+03 1.96291e-02
3.30000e-12 1.56121e+00 2.99844e+14 8.83763e+03 1.66986e-02
3.30000e-12 1.56121e+00 3.48114e+14 1.02577e+04 1.42107e-02
3.30000e-12 1.56121e+00 4.04156e+14 1.19018e+04 1.20466e-02
3.30000e-12 1.56121e+00 4.69219e+14 1.38100e+04 1.01977e-02
3.30000e-12 1.56121e+00 5.44757e+14 1.60284e+04 8.63894e-03
3.30000e-12 1.56121e+00 6.32456e+14 1.85948e+04 7.29408e-03
3.30000e-12 1.56121e+00 7.34272e+14 2.15703e+04 6.14801e-03
3.30000e-12 1.56121e+00 8.52480e+14 2.50329e+04 5.18803e-03
3.30000e-12 1.56121e+00 9.89717e+14 2.90363e+04 4.36270e-03
3.30000e-12 1.56121e+00 1.14905e+15 3.36714e+04 3.65764e-03
3.30000e-12 1.56121e+00 1.33403e+15 3.90744e+04 3.07242e-03
3.30000e-12 1.56121e+00 1.54879e+15 4.53179e+04 2.57255e-03
3.30000e-12 1.56121e+00 1.79812e+15 5.25224e+04 2.14476e-03
3.30000e-12 1.56121e+00 2.08760e+15 6.09408e+04 1.79314e-03
3.30000e-12 1.56121e+00 2.42367e+15 7.06903e+04 1.49785e-03
3.30000e-12 1.56121e+00 2.81385e+15 8.18958e+04 1.24638e-03
3.30000e-12 1.56121e+00 3.26684e+15 9.50121e+04 1.04066e-03
3.30000e-12 1.56121e+00 3.79275e+15 1.10243e+05 8.69311e-04
3.30000e-12 1.56121e+00 4.40334e+15 1.27660e+05 7.22973e-04
3.30000e-12 1.56121e+00 5.11221e+15 1.48079e+05 6.03536e-04
3.30000e-12 1.56121e+00 5.93521e+15 1.71865e+05 5.04507e-04
3.30000e-12 1.56121e+00 6.89069e+15 1.98876e+05 4.18857e-04
3.30000e-12 1.56121e+00 8.00000e+15 2.30633e+05 3.49292e-04
3.30000e-12 1.76991e+00 5.00000e+13 1.47627e+03 1.05156e-01
3.30000e-12 1.76991e+00 5.80493e+13 1.71378e+03 9.03020e-02
3.30000e-12 1.76991e+00 6.73944e+13 1.98947e+03 7.74227e-02
3.30000e-12 1.76991e+00 7.82440e+13 2.30955e+03 6.63840e-02
3.30000e-12 1.76991e+00 9.08402e+13 2.68117e+03 5.69223e-02
3.30000e-12 1.76991e+00 1.05464e+14 3.11198e+03 4.86835e-02
3.30000e-12 1.76991e+00 1.22443e+14 3.61211e+03 4.16339e-02
3.30000e-12 1.76991e+00 1.42154e+14 4.19280e+03 3.56095e-02
3.30000e-12 1.76991e+00 1.65039e+14 4.86638e+03 3.03937e-02
3.30000e-12 1.76991e+00 1.91608e+14 5.64844e+03 2.59369e-02
3.30000e-12 1.76991e+00 2.22454e+14 6.55671e+03 2.21386e-02
3.30000e-12 1.76991e+00 2.58266e+14 7.60858e+03 1.88319e-02
3.30000e-12 1.76991e+00 2.99844e+14 8.82951e+03 1.60064e-02
3.30000e-12 1.76991e+00 3.48114e+14 1.02479e+04 1.36102e-02
3.30000e-12 1.76991e+00 4.04156e+14 1.18896e+04 1.15239e-02
3.30000e-12 1.76991e+00 4.69219e+14 1.37949e+04 9.74285e-03
3.30000e-12 1.76991e+00 5.44757e+14 1.60108e+04 8.24377e-03
3.30000e-12 1.76991e+00 6.32456e+14 1.85730e+04 6.95204e-03
3.30000e-12 1.76991e+00 7.34272e+14 2.15429e+04 5.85280e-03
3.30000e-12 1.76991e+00 8.52480e+14 2.50005e+04 4.93361e-03
3.30000e-12 1.76991e+00 9.89717e+14 2.89965e+04 4.14440e-03
3.30000e-12 1.76991e+00 1.14905e+15 3.36218e+04 3.47152e-03
3.30000e-12 1.76991e+00 1.33403e+15 3.90167e+04 2.91352e-03
3.30000e-12 1.76991e+00 1.54879e+15 4.52531e+04 2.43980e-03
3.30000e-12 1.76991e+00 1.79812e+15 5.24462e+04 2.03652e-03
3.30000e-12 1.76991e+00 2.08760e+15 6.08514e+04 1.70410e-03
3.30000e-12 1.76991e+00 2.42367e+15 7.05828e+04 1.42441e-03
3.30000e-12 1.76991e+00 2.81385e+15 8.17602e+04 1.18582e-03
3.30000e-12 1.76991e+00 3.26684e+15 9.48497e+04 9.90169e-04
3.30000e-12 1.76991e+00 3.79275e+15 1.10054e+05 8.27265e-04
3.30000e-12 1.76991e+00 4.40334e+15 1.27428e+05 6.88477e-04
3.30000e-12 1.76991e+00 5.11221e+15 1.47806e+05 5.74839e-04
3.30000e-12 1.76991e+00 5.93521e+15 1.71566e+05 4.80691e-04
3.30000e-12 1.76991e+00 6.89069e+15 1.98522e+05 4.00084e-04
3.30000e-12 1.76991e+00 8.00000e+15 2.30216e+05 3.34130e-04
3.30000e-12 2.00651e+00 5.00000e+13 1.47647e+03 1.03310e-01
3.30000e-12 2.00651e+00 5.80493e+13 1.71398e+03 8.86363e-02
3.30000e-12 2.00651e+00 6.73944e+13 1.98958e+03 7.59088e-02
3.30000e-12 2.00651e+00 7.82440e+13 2.30956e+03 6.50169e-02
3.30000e-12 2.00651e+00 9.08402e+13 2.68112e+03 5.56903e-02
3.30000e-12 2.00651e+00 1.05464e+14 3.11172e+03 4.75711e-02
3.30000e-12 2.00651e+00 1.22443e+14 3.61164e+03 4.06357e-02
3.30000e-12 2.00651e+00 1.42154e+14 4.19212e+03 3.47173e-02
3.30000e-12 2.00651e+00 1.65039e+14 4.86528e+03 2.95839e-02
3.30000e-12 2.00651e+00 1.91608e+14 5.64671e+03 2.52039e-02
3.30000e-12 2.00651e+00 2.22454e+14 6.55495e+03 2.14787e-02
3.30000e-12 2.00651e+00 2.58266e+14 7.60619e+03 1.82492e-02
3.30000e-12 2.00651e+00 2.99844e+14 8.82656e+03 1.54966e-02
3.30000e-12 2.00651e+00 3.48114e+14 1.02447e+04 1.31655e-02
3.30000e-12 2.00651e+00 4.04156e+14 1.18844e+04 1.11310e-02
3.30000e-12 2.00651e+00 4.69219e+14 1.37871e+04 9.39444e-03
3.30000e-12 2.00651e+00 5.44757e+14 1.60009e+04 7.93643e-03
3.30000e-12 2.00651e+00 6.32456e+14 1.85603e+04 6.68592e-03
3.30000e-12 2.00651e+00 7.34272e+14 2.15270e+04 5.62479e-03
3.30000e-12 2.00651e+00 8.52480e+14 2.49823e+04 4.73811e-03
3.30000e-12 2.00651e+00 9.89717e+14 2.89693e+04 3.97420e-03
3.30000e-12 2.00651e+00 1.14905e+15 3.35807e+04 3.32150e-03
3.30000e-12 2.00651e+00 1.33403e+15 3.89662e+04 2.78168e-03
3.30000e-12 2.00651e+00 1.54879e+15 4.51925e+04 2.32635e-03
3.30000e-12 2.00651e+00 1.79812e+15 5.23693e+04 1.94083e-03
3.30000e-12 2.00651e+00 2.08760e+15 6.07636e+04 1.62304e-03
3.30000e-12 2.00651e+00 2.42367e+15 7.04865e+04 1.35668e-03
3.30000e-12 2.00651e+00 2.81385e+15 8.16411e+04 1.13064e-03
3.30000e-12 2.00651e+00 3.26684e+15 9.47114e+04 9.44713e-04
3.30000e-12 2.00651e+00 3.79275e+15 1.09899e+05 7.89840e-04
3.30000e-12 2.00651e+00 4.40334e+15 1.27236e+05 6.58247e-04
3.30000e-12 2.00651e+00 5.11221e+15 1.47593e+05 5.50069e-04
3.30000e-12 2.00651e+00 5.93521e+15 1.71338e+05 4.60210e-04
3.30000e-12 2.00651e+00 6.89069e+15 1.98205e+05 3.83179e-04
3.30000e-12 2.00651e+00 8.00000e+15 2.29867e+05 3.20002e-04
3.30000e-12 2.27474e+00 5.00000e+13 1.47544e+03 1.00140e-01
3.30000e-12 2.27474e+00 5.80493e+13 1.71276e+03 8.58132e-02
3.30000e-12 2.27474e+00 6.73944e+13 1.98810e+03 7.34010e-02
3.30000e-12 2.27474e+00 7.82440e+13 2.30783e+03 6.27919e-02
3.30000e-12 2.27474e+00 9.08402e+13 2.67909e+03 5.37222e-02
3.30000e-12 2.27474e+00 1.05464e+14 3.10946e+03 4.58630e-02
3.30000e-12 2.27474e+00 1.22443e+14 3.60917e+03 3.91543e-02
3.30000e-12 2.27474e+00 1.42154e+14 4.18949e+03 3.34335e-02
3.30000e-12 2.27474e+00 1.65039e+14 4.86179e+03 2.84599e-02
3.30000e-12 2.27474e+00 1.91608e+14 5.64240e+03 2.42195e-02
3.30000e-12 2.27474e+00 2.22454e+14 6.54924e+03 2.06181e-02
3.30000e-12 2.27474e+00 2.58266e+14 7.59866e+03 1.74855e-02
3.30000e-12 2.27474e+00 2.99844e+14 8.81693e+03 1.48153e-02
3.30000e-12 2.27474e+00 3.48114e+14 1.02332e+04 1.25612e-02
3.30000e-12 2.27474e+00 4.04156e+14 1.18704e+04 1.06057e-02
3.30000e-12 2.27474e+00 4.69219e+14 1.37702e+04 8.94204e-03
3.30000e-12 2.27474e+00 5.44757e+14 1.59817e+04 7.54693e-03
3.30000e-12 2.27474e+00 6.32456e+14 1.85351e+04 6.34780e-03
3.30000e-12 2.27474e+00 7.34272e+14 2.14937e+04 5.32993e-03
3.30000e-12 2.27474e+00 8.52480e+14 2.49426e+04 4.48163e-03
3.30000e-12 2.27474e+00 9.89717e+14 2.89266e+04 3.76032e-03
3.30000e-12 2.27474e+00 1.14905e+15 3.35342e+04 3.14931e-03
3.30000e-12 2.27474e+00 1.33403e+15 3.89148e+04 2.64215e-03
3.30000e-12 2.27474e+00 1.54879e+15 4.51302e+04 2.21280e-03
3.30000e-12 2.27474e+00 1.79812e+15 5.22911e+04 1.84810e-03
3.30000e-12 2.27474e+00 2.08760e+15 6.06705e+04 1.54670e-03
3.30000e-12 2.27474e+00 2.42367e+15 7.03739e+04 1.29372e-03
3.30000e-12 2.27474e+00 2.81385e+15 8.15006e+04 1.07887e-03
3.30000e-12 2.27474e+00 3.26684e+15 9.45525e+04 9.01837e-04
3.30000e-12 2.27474e+00 3.79275e+15 1.09715e+05 7.54192e-04
3.30000e-12 2.27474e+00 4.40334e+15 1.26978e+05 6.28528e-04
3.30000e-12 2.27474e+00 5.11221e+15 1.47301e+05 5.25129e-04
3.30000e-12 2.27474e+00 5.93521e+15 1.71043e+05 4.39176e-04
3.30000e-12 2.27474e+00 6.89069e+15 1.97754e+05 3.65326e-04
3.30000e-12 2.27474e+00 8.00000e+15 2.29384e+05 3.04798e-04
3.30000e-12 2.57883e+00 5.00000e+13 1.47550e+03 9.79733e-02
3.30000e-12 2.57883e+00 5.80493e+13 1.71277e+03 8.39126e-02
3.30000e-12 2.57883e+00 6.73944e+13 1.98790e+03 7.16976e-02
3.30000e-12 2.57883e+00 7.82440e+13 2.30738e+03 6.12686e-02
3.30000e-12 2.57883e+00 9.08402e+13 2.67836e+03 5.23644e-02
3.30000e-12 2.57883e+00 1.05464e+14 3.10825e+03 4.46194e-02
3.30000e-12 2.57883e+00 1.22443e+14 3.60747e+03 3.80197e-02
3.30000e-12 2.57883e+00 1.42154e+14 4.18735e+03 3.24048e-02
3.30000e-12 2.57883e+00 1.65039e+14 4.85887e+03 2.75301e-02
3.30000e-12 2.57883e+00 1.91608e+14 5.63870e+03 2.33866e-02
3.30000e-12 2.57883e+00 2.22454e+14 6.54495e+03 1.98749e-02
3.30000e-12 2.57883e+00 2.58266e+14 7.59258e+03 1.68120e-02
3.30000e-12 2.57883e+00 2.99844e+14 8.80903e+03 1.42087e-02
3.30000e-12 2.57883e+00 3.48114e+14 1.02242e+04 1.20179e-02
3.30000e-12 2.57883e+00 4.04156e+14 1.18589e+04 1.01370e-02
3.30000e-12 2.57883e+00 4.69219e+14 1.37555e+04 8.54431e-03
3.30000e-12 2.57883e+00 5.44757e+14 1.59636e+04 7.20907e-03
3.30000e-12 2.57883e+00 6.32456e+14 1.85125e+04 6.05996e-03
3.30000e-12 2.57883e+00 7.34272e+14 2.14667e+04 5.08424e-03
3.30000e-12 2.57883e+00 8.52480e+14 2.49141e+04 4.27201e-03
3.30000e-12 2.57883e+00 9.89717e+14 2.88909e+04 3.58101e-03
3.30000e-12 2.57883e+00 1.14905e+15 3.34850e+04 2.99561e-03
3.30000e-12 2.57883e+00 1.33403e+15 3.88557e+04 2.51049e-03
3.30000e-12 2.57883e+00 1.54879e+15 4.50607e+04 2.10157e-03
3.30000e-12 2.57883e+00 1.79812e+15 5.22042e+04 1.75549e-03
3.30000e-12 2.57883e+00 2.08760e+15 6.05740e+04 1.46933e-03
3.30000e-12 2.57883e+00 2.42367e+15 7.02614e+04 1.22913e-03
3.30000e-12 2.57883e+00 2.81385e+15 8.13477e+04 1.02507e-03
3.30000e-12 2.57883e+00 3.26684e+15 9.43819e+04 8.56810e-04
3.30000e-12 2.57883e+00 3.79275e+15 1.09525e+05 7.16194e-04
3.30000e-12 2.57883e+00 4.40334e+15 1.26690e+05 5.96011e-04
3.30000e-12 2.57883e+00 5.11221e+15 1.46986e+05 4.97298e-04
3.30000e-12 2.57883e+00 5.93521e+15 1.70675e+05 4.14916e-04
3.30000e-12 2.57883e+00 6.89069e+15 1.96770e+05 3.42415e-04
3.30000e-12 2.57883e+00 8.00000e+15 2.28173e+05 2.83692e-04
3.30000e-12 2.92356e+00 5.00000e+13 1.47528e+03 9.56112e-02
3.30000e-12 2.92356e+00 5.80493e+13 1.71257e+03 8.18511e-02
3.30000e-12 2.92356e+00 6.73944e+13 1.98759e+03 6.98665e-02
3.30000e-12 2.92356e+00 7.82440e+13 2.30695e+03 5.96597e-02
3.30000e-12 2.92356e+00 9.08402e+13 2.67785e+03 5.09432e-02
3.30000e-12 2.92356e+00 1.05464e+14 3.10737e+03 4.33509e-02
3.30000e-12 2.92356e+00 1.22443e+14 3.60622e+03 3.68923e-02
3.30000e-12 2.92356e+00 1.42154e+14 4.18578e+03 3.14059e-02
3.30000e-12 2.92356e+00 1.65039e+14 4.85632e+03 2.66337e-02
3.30000e-12 2.92356e+00 1.91608e+14 5.63538e+03 2.25812e-02
3.30000e-12 2.92356e+00 2.22454e+14 6.54104e+03 1.91556e-02
3.30000e-12 2.92356e+00 2.58266e+14 7.58724e+03 1.61855e-02
3.30000e-12 2.92356e+00 2.99844e+14 8.80199e+03 1.36672e-02
3.30000e-12 2.92356e+00 3.48114e+14 1.02158e+04 1.15503e-02
3.30000e-12 2.92356e+00 4.04156e+14 1.18473e+04 9.72534e-03
3.30000e-12 2.92356e+00 4.69219e+14 1.37405e+04 8.18000e-03
3.30000e-12 2.92356e+00 5.44757e+14 1.59476e+04 6.88826e-03
3.30000e-12 2.92356e+00 6.32456e+14 1.84920e+04 5.78263e-03
3.30000e-12 2.92356e+00 7.34272e+14 2.14393e+04 4.84703e-03
3.30000e-12 2.92356e+00 8.52480e+14 2.48816e+04 4.06907e-03
3.30000e-12 2.92356e+00 9.89717e+14 2.88491e+04 3.40735e-03
3.30000e-12 2.92356e+00 1.14905e+15 3.34302e+04 2.84716e-03
3.30000e-12 2.92356e+00 1.33403e+15 3.87948e+04 2.38355e-03
3.30000e-12 2.92356e+00 1.54879e+15 4.49833e+04 1.99238e-03
3.30000e-12 2.92356e+00 1.79812e+15 5.20928e+04 1.66086e-03
3.30000e-12 2.92356e+00 2.08760e+15 6.04484e+04 1.38754e-03
3.30000e-12 2.92356e+00 2.42367e+15 7.01095e+04 1.15815e-03
3.30000e-12 2.92356e+00 2.81385e+15 8.11122e+04 9.62894e-04
